step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
142,36932.06,14604.31,0.0,0.0,0.0,False,False,True,False
154,4530.71,4530.71,0.0,0.0,4530.71,True,False,False,False
625,6870369.62,6870369.62,0.0,0.0,0.0,False,False,False,True
729,1102951.39,1102951.39,0.0,0.0,1102951.39,True,False,False,False
209,5782.52,0.0,0.0,0.0,0.0,False,False,True,False
315,82648.3,82648.3,0.0,0.0,0.0,False,False,False,True
650,230652.43,230652.43,0.0,0.0,0.0,False,False,False,True
637,246280.14,246280.14,0.0,2176735.28,2423015.43,True,False,False,False
41,523111.11,0.0,0.0,1583965.36,2107076.47,False,False,False,True
331,25156.17,0.0,0.0,0.0,0.0,False,False,True,False
209,6956.05,21409.0,14452.95,0.0,0.0,False,False,True,False
422,1857935.57,1857935.57,0.0,738704.8,2596640.37,True,False,False,False
52,128426.58,128426.58,0.0,0.0,0.0,False,False,False,True
558,2190762.32,2190762.32,0.0,0.0,0.0,False,False,False,True
404,20033.5,17973.0,0.0,0.0,20033.5,True,False,False,False
188,312971.23,312971.23,0.0,0.0,0.0,False,False,False,True
582,47662.13,47662.13,0.0,0.0,0.0,False,False,False,True
215,332151.67,332151.67,0.0,0.0,332151.67,True,False,False,False
437,101392.92,101392.92,0.0,614050.05,715442.97,True,False,False,False
352,98461.36,19335.0,0.0,27380.0,125841.36,True,False,False,False
371,65523.58,933.0,0.0,0.0,0.0,False,False,True,False
209,54490.67,0.0,0.0,713651.49,768142.16,True,False,False,False
184,95504.16,55753.0,0.0,616691.11,712195.27,True,False,False,False
300,794421.26,794421.26,0.0,23123.74,817545.0,True,False,False,False
592,2855.88,58594.0,55738.12,0.0,0.0,False,False,True,False
468,155926.42,155926.42,0.0,0.0,0.0,False,False,False,True
61,1735466.52,1735466.52,0.0,0.0,0.0,False,False,False,True
84,4830219.15,4830219.15,0.0,0.0,4830219.15,True,False,False,False
538,19763.98,16727.59,0.0,0.0,0.0,False,False,True,False
304,20246.79,30244.0,9997.21,0.0,0.0,False,False,True,False
208,95065.05,2758332.14,2853397.19,101912.23,6847.18,False,False,False,False
286,5512.33,210375.0,204862.67,0.0,0.0,False,False,True,False
541,108755.28,108755.28,0.0,27775.23,136530.51,True,False,False,False
305,219455.79,50942.0,270397.79,65017.42,0.0,False,False,False,False
434,1307156.17,1307156.17,0.0,273026.12,1580182.28,True,False,False,False
281,1030417.74,1030417.74,0.0,0.0,1030417.74,True,False,False,False
664,5652739.69,5652739.69,0.0,0.0,0.0,False,False,False,True
527,6087.58,6087.58,0.0,0.0,0.0,False,False,False,True
186,392581.84,0.0,0.0,698117.46,1090699.3,True,False,False,False
398,371771.44,371771.44,0.0,0.0,0.0,False,False,False,True
322,321167.19,149500.0,0.0,0.0,321167.19,True,False,False,False
322,845780.97,229225.58,0.0,2238374.64,3084155.61,False,False,False,True
32,404165.06,404165.06,0.0,0.0,0.0,False,False,False,True
320,62318.91,62318.91,0.0,975697.67,1038016.58,True,False,False,False
484,156220.74,156220.74,0.0,0.0,0.0,False,False,False,True
22,3715.9,145624.65,141908.75,0.0,0.0,False,False,True,False
563,190662.7,190662.7,0.0,309903.6,500566.3,True,False,False,False
741,10000000.0,15674547.89,5674547.89,0.0,0.0,False,False,False,True
212,362988.52,362988.52,0.0,0.0,0.0,False,False,False,True
403,124904.55,6821605.15,6946509.7,370133.8,245229.26,False,False,False,False
399,145458.94,145458.94,0.0,0.0,0.0,False,False,False,True
149,155534.95,155534.95,0.0,88096.9,243631.85,True,False,False,False
162,85832.91,0.0,0.0,1566574.79,1652407.7,True,False,False,False
640,46973.96,46973.96,0.0,0.0,46973.96,True,False,False,False
275,25687.7,0.0,0.0,47071.0,72758.71,True,False,False,False
686,250001.55,65409.0,0.0,2197323.77,2447325.32,True,False,False,False
328,43463.68,33994.19,0.0,0.0,0.0,False,False,True,False
279,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
293,530124.99,530124.99,0.0,0.0,530124.99,True,False,False,False
333,613386.47,613386.47,0.0,0.0,0.0,False,False,False,True
80,173782.59,173782.59,0.0,3272453.63,3446236.22,True,False,False,False
324,136448.31,6110588.01,6247036.32,2966036.84,2829588.53,False,False,False,False
34,20854.71,2146.0,0.0,0.0,0.0,False,False,True,False
303,156507.4,0.0,0.0,1413900.96,1570408.36,True,False,False,False
565,757401.17,757401.17,0.0,0.0,0.0,False,False,False,True
253,203990.7,0.0,0.0,5058753.33,5262744.03,True,False,False,False
574,852.63,313257.0,312404.37,3778.9,4631.52,False,True,False,False
665,290491.12,290491.12,0.0,0.0,0.0,False,False,False,True
210,78846.76,25517.0,104363.76,437180.37,358333.6,False,False,False,False
97,4454632.3,4454632.3,0.0,387523.26,4842155.56,True,False,False,False
571,320531.12,3509302.05,3829833.17,646712.54,326181.41,False,False,False,False
148,3733104.07,3733104.07,0.0,0.0,0.0,False,False,False,True
410,871745.76,871745.76,0.0,0.0,0.0,False,False,False,True
36,59951.0,456186.63,396235.63,0.0,0.0,False,False,True,False
5,60726.57,60726.57,0.0,0.0,0.0,False,False,False,True
323,114626.33,6026.0,120652.33,0.0,0.0,False,False,False,False
227,176007.37,176007.37,0.0,0.0,0.0,False,False,False,True
404,9638.64,156417.0,146778.36,0.0,0.0,False,False,True,False
261,2722.77,0.0,0.0,0.0,0.0,False,False,True,False
404,932691.0,932691.0,0.0,0.0,0.0,False,False,False,True
60,581421.85,581421.85,0.0,407848.96,989270.81,True,False,False,False
160,256705.68,256705.68,0.0,0.0,0.0,False,False,False,True
495,1248344.84,1248344.84,0.0,0.0,1248344.84,True,False,False,False
316,607684.02,607684.02,0.0,1788810.68,2396494.7,True,False,False,False
18,489813.61,40300.0,530113.61,971527.38,564095.0,False,False,False,False
680,227668.22,227668.22,0.0,53722.04,281390.26,True,False,False,False
26,78741.64,78741.64,0.0,0.0,0.0,False,False,False,True
136,19998.58,45657.39,25658.81,0.0,0.0,False,False,True,False
731,302227.56,302227.56,0.0,1125769.87,1427997.43,True,False,False,False
209,119408.32,0.0,0.0,683537.9,802946.22,True,False,False,False
101,891944.51,891944.51,0.0,0.0,0.0,False,False,False,True
566,15409.97,296536.0,311945.97,1408433.0,1393023.03,False,False,False,False
208,1570.83,10238.0,8667.17,0.0,0.0,False,False,True,False
164,309840.75,10130948.58,10440789.33,3221450.63,2911609.88,False,False,False,False
280,72213.67,21500.0,93713.67,1606133.33,1533919.67,False,False,False,False
456,448266.86,448266.86,0.0,47028.83,495295.7,True,False,False,False
203,218826.48,155928.0,0.0,1688222.81,2465317.43,True,False,False,False
614,55426.57,1000.0,0.0,0.0,55426.57,True,False,False,False
672,330756.72,330756.72,0.0,0.0,0.0,False,False,False,True
259,72782.82,72782.82,0.0,0.0,0.0,False,False,False,True
83,286769.07,286769.07,0.0,0.0,0.0,False,False,False,True
483,22990.73,22990.73,0.0,3279840.64,3302831.37,True,False,False,False
248,18035.14,18035.14,0.0,0.0,18035.14,True,False,False,False
151,273746.13,273746.13,0.0,2976802.87,3250549.0,True,False,False,False
182,118002.28,204407.0,86404.72,0.0,118002.28,True,False,False,False
469,10564.56,0.0,0.0,0.0,0.0,False,False,True,False
341,3011102.29,3011102.29,0.0,0.0,0.0,False,False,False,True
85,167679.27,167679.27,0.0,0.0,0.0,False,False,False,True
709,87541.41,87541.41,0.0,0.0,0.0,False,False,False,True
75,460436.43,460436.43,0.0,0.0,460436.43,True,False,False,False
522,1752606.15,1752606.15,0.0,0.0,0.0,False,False,False,True
156,3740.18,0.0,0.0,0.0,0.0,False,False,True,False
208,291519.84,0.0,0.0,0.0,291519.84,True,False,False,False
380,181600.83,25244.0,0.0,0.0,181600.83,True,False,False,False
486,1290619.25,1290619.25,0.0,0.0,1290619.25,True,False,False,False
163,205114.46,8831862.42,9036976.87,315653.79,110539.34,False,False,False,False
156,79031.41,79031.41,0.0,0.0,0.0,False,False,False,True
295,1748611.28,1748611.28,0.0,0.0,0.0,False,False,False,True
43,6814.77,0.0,0.0,0.0,0.0,False,False,True,False
369,89596.79,89596.79,0.0,0.0,0.0,False,False,False,True
695,286835.21,286835.21,0.0,1678767.02,1965602.23,True,False,False,False
402,591105.23,0.0,0.0,1196810.81,1787916.04,True,False,False,False
611,1418168.85,1418168.85,0.0,0.0,0.0,False,False,False,True
350,207517.2,207517.2,0.0,0.0,0.0,False,False,False,True
36,204111.9,3596469.29,3800581.18,670510.4,466398.5,False,False,False,False
212,10000000.0,34953893.08,24953893.08,0.0,0.0,False,False,False,True
19,258419.02,3390613.72,3649032.74,334241.07,0.0,False,False,False,False
11,17497.18,0.0,0.0,256716.22,103242.32,True,False,False,False
109,126375.17,126375.17,0.0,0.0,0.0,False,False,False,True
644,4438931.81,4438931.81,0.0,20066.68,4458998.5,True,False,False,False
313,1467324.96,1467324.96,0.0,75565.92,1542890.88,True,False,False,False
625,249749.05,249749.05,0.0,0.0,249749.05,True,False,False,False
126,5245375.3,5245375.3,0.0,0.0,5245375.3,True,False,False,False
20,333029.75,0.0,0.0,469566.23,1043089.47,True,False,False,False
164,181071.17,7076285.66,7257356.83,606453.4,425382.23,False,False,False,False
457,145482.09,145482.09,0.0,1686412.37,1831894.45,True,False,False,False
406,40013.19,40013.19,0.0,0.0,40013.19,True,False,False,False
330,116918.34,5126779.85,5243698.19,490901.19,373982.85,False,False,False,False
324,450458.78,450458.78,0.0,24817.29,475276.07,True,False,False,False
515,12804.74,12804.74,0.0,116946.42,129751.15,True,False,False,False
205,3763.92,319646.97,315883.05,0.0,0.0,False,False,True,False
154,11961.84,20947.0,8985.16,0.0,0.0,False,False,True,False
249,3879669.76,3879669.76,0.0,621931.51,4501601.27,True,False,False,False
258,4180.39,4061.0,0.0,0.0,0.0,False,False,True,False
511,1367070.94,1367070.94,0.0,0.0,0.0,False,False,False,True
83,1534926.96,1534926.96,0.0,0.0,1534926.96,True,False,False,False
41,111399.15,882203.58,993602.73,213089.09,101689.94,False,False,False,False
43,321355.38,709795.57,388440.19,567611.35,888966.73,False,False,False,True
565,112958.85,112958.85,0.0,159150.2,272109.05,True,False,False,False
308,169865.86,0.0,0.0,2824398.58,2994264.44,True,False,False,False
398,64222.98,2802161.12,2866384.1,1107902.43,1043679.45,False,False,False,False
379,10256.04,0.0,0.0,0.0,0.0,False,False,True,False
328,148278.59,0.0,0.0,559236.84,707515.43,True,False,False,False
346,29850.7,0.0,0.0,2098107.13,2127957.83,True,False,False,False
326,618381.01,618381.01,0.0,856512.38,1474893.39,True,False,False,False
430,221511.12,221511.12,0.0,201354.78,422865.9,True,False,False,False
406,15878.53,0.0,0.0,0.0,0.0,False,False,True,False
231,370516.41,0.0,0.0,697889.81,1068406.22,True,False,False,False
350,866.16,0.0,0.0,0.0,0.0,False,False,True,False
378,368224.17,0.0,0.0,385899.08,754123.25,True,False,False,False
492,1078414.88,31872.0,0.0,0.0,1078414.88,False,False,False,True
703,512922.65,512922.65,0.0,217101.75,730024.39,True,False,False,False
686,107732.98,107732.98,0.0,0.0,0.0,False,False,False,True
76,2066446.27,2066446.27,0.0,423086.94,2489533.21,True,False,False,False
233,251404.71,20311.0,0.0,0.0,251404.71,True,False,False,False
37,52581.29,9389.0,0.0,0.0,0.0,False,False,True,False
714,10000000.0,10390763.24,390763.24,0.0,0.0,False,False,False,True
403,259402.72,0.0,0.0,1540109.28,1799512.01,True,False,False,False
355,17328.81,20104.0,2775.19,0.0,0.0,False,False,True,False
352,12419.99,293.0,0.0,0.0,0.0,False,False,True,False
240,806850.06,806850.06,0.0,0.0,0.0,False,False,False,True
265,158214.43,158214.43,0.0,1341496.75,1499711.18,True,False,False,False
552,221077.97,221077.97,0.0,0.0,221077.97,True,False,False,False
358,110542.18,105538.0,0.0,692003.04,802545.23,True,False,False,False
275,421270.26,191274.0,0.0,0.0,421270.26,False,False,False,True
617,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
155,242179.39,242179.39,0.0,0.0,0.0,False,False,False,True
600,1649039.58,1649039.58,0.0,1970152.93,3619192.51,True,False,False,False
47,225850.53,225850.53,0.0,0.0,0.0,False,False,False,True
153,123226.04,21225.0,144451.04,4674613.25,4551387.22,False,False,False,False
664,7807640.17,7807640.17,0.0,0.0,0.0,False,False,False,True
482,732198.35,732198.35,0.0,673285.12,1405483.47,True,False,False,False
133,1159010.44,1159010.44,0.0,0.0,0.0,False,False,False,True
10,235249.03,14544.0,249793.03,58204.69,0.0,False,False,False,False
280,10124.69,0.0,0.0,0.0,0.0,False,False,True,False
281,556720.82,556720.82,0.0,2525193.48,3081914.29,True,False,False,False
129,238219.11,25966.01,0.0,295802.25,534021.35,False,False,False,True
26,1027152.36,1027152.36,0.0,519428.56,1546580.92,True,False,False,False
533,878034.02,878034.02,0.0,0.0,0.0,False,False,False,True
136,2126640.1,0.0,0.0,2237271.49,4363911.59,False,False,False,True
498,9593838.63,9593838.63,0.0,0.0,0.0,False,False,False,True
548,126431.61,126431.61,0.0,0.0,0.0,False,False,False,True
327,288702.56,189500.5,0.0,342428.47,631131.02,True,False,False,False
240,16139.23,0.0,0.0,0.0,0.0,False,False,True,False
254,694789.5,0.0,0.0,1259867.15,1954656.65,False,False,False,True
582,1270565.77,1270565.77,0.0,216005.04,1486570.81,True,False,False,False
352,410287.06,3970819.41,4381106.47,14447793.28,14037506.22,False,False,False,False
136,8215.62,118490.28,110274.66,0.0,0.0,False,False,True,False
375,20068.65,0.0,0.0,926582.02,946650.67,True,False,False,False
330,42108.41,0.0,0.0,0.0,0.0,False,False,True,False
732,59677.48,59677.48,0.0,0.0,0.0,False,False,False,True
302,32631.12,9624.0,0.0,2899521.55,2932152.67,True,False,False,False
388,126848.63,126848.63,0.0,0.0,0.0,False,False,False,True
331,161859.16,161859.16,0.0,0.0,161859.16,True,False,False,False
180,180386.18,298943.0,479329.18,491914.58,311528.4,False,False,False,False
313,133241.13,10843787.86,10977028.98,346080.19,212839.07,False,False,False,False
157,81609.38,0.0,0.0,546978.16,628587.54,True,False,False,False
374,247489.63,59972.0,0.0,1176224.58,1423714.21,True,False,False,False
172,800024.12,800024.12,0.0,108216.94,908241.06,True,False,False,False
301,33756.88,3778478.49,3812235.37,1071289.89,1037533.01,False,False,False,False
13,600908.72,1709498.57,1108589.86,1484096.89,2085005.61,False,False,False,True
187,1217.65,226933.0,225715.35,13415.9,14633.54,True,False,False,False
331,39605.5,523207.41,562812.91,3184034.28,3144428.78,False,False,False,False
348,109937.08,1693207.23,1803144.31,603192.42,493255.34,False,False,False,False
343,59829.03,59829.03,0.0,0.0,59829.03,True,False,False,False
330,187887.89,0.0,0.0,597274.47,785162.36,True,False,False,False
448,14133.69,14133.69,0.0,2634011.66,2648145.35,True,False,False,False
497,462441.03,462441.03,0.0,0.0,0.0,False,False,False,True
375,288272.0,31452.0,0.0,1846540.5,2134812.49,True,False,False,False
330,12853.11,0.0,0.0,0.0,0.0,False,False,True,False
324,162774.85,0.0,0.0,803808.93,966583.78,True,False,False,False
202,18431.37,16878.0,0.0,0.0,0.0,False,False,True,False
205,207155.06,20967.0,228122.06,0.0,0.0,False,False,False,False
13,338137.46,366339.94,28202.48,1011583.54,1349720.99,True,False,False,False
253,168622.3,168622.3,0.0,941451.87,1110074.16,True,False,False,False
613,980310.0,980310.0,0.0,0.0,980310.0,True,False,False,False
222,35759.12,35759.12,0.0,528553.38,564312.49,True,False,False,False
140,150871.46,0.0,0.0,474986.99,625858.45,False,False,False,True
594,1271.01,1881.0,609.99,2573079.77,2574350.78,False,True,False,False
535,588173.24,588173.24,0.0,0.0,0.0,False,False,False,True
329,504246.28,70685.0,0.0,102057.28,606303.56,True,False,False,False
280,268762.37,268762.37,0.0,864874.76,1133637.14,True,False,False,False
279,3437.23,16158.0,12720.77,0.0,0.0,False,False,True,False
195,2031464.82,2031464.82,0.0,1475675.96,3507140.78,True,False,False,False
428,3037.67,3037.67,0.0,800854.71,803892.38,True,False,False,False
237,3924102.18,3924102.18,0.0,0.0,0.0,False,False,False,True
236,6592.85,12938.0,6345.15,0.0,0.0,False,False,True,False
165,798007.45,798007.45,0.0,156472.57,954480.02,True,False,False,False
492,51394.35,0.0,0.0,100887.24,152281.59,True,False,False,False
314,271150.29,271150.29,0.0,105282.66,376432.95,True,False,False,False
615,8931550.69,8931550.69,0.0,0.0,0.0,False,False,False,True
585,470325.08,470325.08,0.0,0.0,470325.08,True,False,False,False
15,747282.4,747282.4,0.0,0.0,0.0,False,False,False,True
350,14721.07,5074.0,0.0,0.0,0.0,False,False,True,False
322,112984.62,52050.0,0.0,122207.39,235192.02,True,False,False,False
489,7515624.63,7515624.63,0.0,0.0,7515624.63,True,False,False,False
325,107834.85,107834.85,0.0,0.0,0.0,False,False,False,True
354,324895.46,45824.0,370719.46,1164519.21,839623.75,False,False,False,False
207,204341.77,15017.0,219358.77,969431.8,765090.03,False,False,False,False
283,1424.12,147639.0,146214.88,0.0,0.0,False,False,True,False
450,146061.11,146061.11,0.0,37501.29,183562.4,True,False,False,False
53,931684.75,931684.75,0.0,3608144.66,4539829.41,True,False,False,False
257,144648.91,2510371.64,2655020.54,149453.13,4804.23,False,False,False,False
591,1777758.65,1777758.65,0.0,0.0,0.0,False,False,False,True
715,621080.67,621080.67,0.0,0.0,621080.67,True,False,False,False
456,4017972.88,4017972.88,0.0,0.0,0.0,False,False,False,True
740,1755647.81,1755647.81,0.0,0.0,0.0,False,False,False,True
565,112958.85,112958.85,0.0,0.0,0.0,False,False,False,True
324,16421.37,145416.48,128995.11,0.0,0.0,False,False,True,False
549,461442.52,461442.52,0.0,0.0,0.0,False,False,False,True
187,68417.05,1724.0,0.0,1155000.09,1223417.14,True,False,False,False
12,238882.76,53291.0,0.0,10554.06,249436.82,True,False,False,False
250,27956.05,0.0,0.0,0.0,0.0,False,False,True,False
402,758.06,76739.11,75981.05,0.0,0.0,False,False,True,False
230,114765.51,105.0,0.0,719594.94,834360.46,False,False,False,True
404,333661.06,5609817.93,5943478.99,1041212.41,707551.35,False,False,False,False
179,445705.76,445705.76,0.0,0.0,445705.76,True,False,False,False
735,444898.97,444898.97,0.0,1970664.81,2415563.78,True,False,False,False
349,319974.69,319974.69,0.0,0.0,0.0,False,False,False,True
382,95064.14,554054.61,458990.47,0.0,95064.14,True,False,False,False
578,978103.4,978103.4,0.0,0.0,978103.4,True,False,False,False
77,5715004.3,5715004.3,0.0,0.0,0.0,False,False,False,True
65,446032.95,446032.95,0.0,0.0,0.0,False,False,False,True
43,498707.39,0.0,0.0,1272340.94,1771048.34,True,False,False,False
393,432958.83,432958.83,0.0,0.0,0.0,False,False,False,True
237,1367.81,21064.0,19696.19,0.0,0.0,False,False,True,False
544,4624.49,0.0,0.0,0.0,0.0,False,False,True,False
487,609400.88,609400.88,0.0,1620065.35,2229466.23,True,False,False,False
645,21990.52,21990.52,0.0,0.0,0.0,False,False,False,True
522,101408.84,101408.84,0.0,0.0,0.0,False,False,False,True
347,126575.4,0.0,0.0,206267.1,332842.5,True,False,False,False
391,47721.95,47721.95,0.0,0.0,0.0,False,False,False,True
15,190136.7,58119.0,248255.7,228245.43,38108.73,False,False,False,False
277,1639.22,18367.0,16727.78,0.0,0.0,False,False,True,False
162,45744.06,489.0,0.0,1128066.7,1173810.75,True,False,False,False
117,4032691.34,4032691.34,0.0,0.0,0.0,False,False,False,True
262,328427.77,328427.77,0.0,0.0,0.0,False,False,False,True
367,435867.16,435867.16,0.0,186826.4,622693.55,True,False,False,False
516,414794.23,414794.23,0.0,0.0,0.0,False,False,False,True
189,87577.49,0.0,0.0,4092554.62,4180132.1,True,False,False,False
370,1653144.1,1653144.1,0.0,0.0,0.0,False,False,False,True
298,171149.45,0.0,0.0,1031970.37,1203119.82,True,False,False,False
398,50722.16,50722.16,0.0,21829.49,72551.64,True,False,False,False
612,11155.45,11155.45,0.0,0.0,0.0,False,False,False,True
14,15690.11,0.0,0.0,0.0,0.0,False,False,True,False
122,91637.51,91637.51,0.0,7336697.67,7428335.18,True,False,False,False
654,668595.91,668595.91,0.0,0.0,0.0,False,False,False,True
378,337031.43,39153.94,0.0,399727.2,736758.63,False,False,False,True
254,3249.48,0.0,0.0,0.0,0.0,False,False,True,False
87,114339.1,114339.1,0.0,41413.23,155752.33,True,False,False,False
304,369228.79,0.0,0.0,1645211.6,2014440.39,True,False,False,False
437,119041.12,119041.12,0.0,0.0,0.0,False,False,False,True
291,30820.17,30820.17,0.0,0.0,0.0,False,False,False,True
380,3070709.95,3070709.95,0.0,0.0,3070709.95,True,False,False,False
39,39013.3,39013.3,0.0,924162.55,1089489.11,True,False,False,False
37,128133.0,128133.0,0.0,0.0,0.0,False,False,False,True
129,209173.47,2266335.16,2475508.63,3171689.7,2962516.22,False,False,False,False
349,89290.12,38413.38,0.0,745686.62,834976.74,True,False,False,False
558,2190762.32,2190762.32,0.0,0.0,2190762.32,True,False,False,False
495,266029.57,2733436.59,2999466.15,2580779.07,2314749.5,False,False,False,False
324,66642.04,9588310.96,9654953.0,793188.71,726546.67,False,False,False,False
354,7893.37,0.0,0.0,0.0,0.0,False,False,True,False
649,733119.42,733119.42,0.0,0.0,0.0,False,False,False,True
548,29718.07,69958.0,40239.93,1299112.15,1328830.22,True,False,False,False
484,26654.46,26654.46,0.0,0.0,0.0,False,False,False,True
25,217231.0,217231.0,0.0,7236671.1,7453902.1,True,False,False,False
178,40885.31,21316.0,0.0,0.0,40885.31,True,False,False,False
256,61065.05,111.0,61176.05,25156.0,0.0,False,False,False,False
465,1760061.57,1760061.57,0.0,0.0,0.0,False,False,False,True
425,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
132,3735525.0,3735525.0,0.0,17860.51,3753385.51,True,False,False,False
375,64579.72,10744.0,0.0,1501504.85,1566084.56,True,False,False,False
481,20296.68,20296.68,0.0,0.0,0.0,False,False,False,True
330,25906.64,0.0,0.0,34851.0,87156.58,True,False,False,False
157,173844.58,39945.0,0.0,201678.37,375522.96,True,False,False,False
162,5820137.62,5820137.62,0.0,0.0,0.0,False,False,False,True
329,1851.88,0.0,0.0,3121473.13,3123325.01,True,False,False,False
377,287911.04,7460900.2,7748811.24,676303.13,388392.09,False,False,False,False
185,63009.43,63009.43,0.0,0.0,122454.16,False,False,False,True
538,64607.69,58983.0,0.0,4679854.42,4744462.1,True,False,False,False
156,79031.41,79031.41,0.0,840743.33,919774.75,True,False,False,False
218,145379.14,145379.14,0.0,0.0,0.0,False,False,False,True
207,179985.74,41552.0,221537.74,0.0,0.0,False,False,False,False
332,19226.25,19226.25,0.0,0.0,19226.25,True,False,False,False
705,133369.76,151899.0,18529.24,0.0,133369.76,True,False,False,False
349,977805.62,977805.62,0.0,0.0,977805.62,True,False,False,False
149,661558.27,661558.27,0.0,3050611.21,3712169.48,True,False,False,False
186,33700.43,11118.0,0.0,0.0,0.0,False,False,True,False
257,6262505.91,6262505.91,0.0,150228.21,6412734.11,True,False,False,False
523,120598.96,120598.96,0.0,0.0,0.0,False,False,False,True
336,9207.38,9207.38,0.0,0.0,9207.38,True,False,False,False
397,190505.29,40039.0,0.0,89913.24,280418.53,True,False,False,False
242,3210027.48,3210027.48,0.0,0.0,3210027.48,True,False,False,False
284,800115.05,800115.05,0.0,317406.39,1117521.44,True,False,False,False
228,1293.03,92507.0,91213.97,0.0,0.0,False,False,True,False
328,342120.59,342120.59,0.0,136141.99,487983.3,True,False,False,False
133,298403.53,58558.0,0.0,0.0,298403.53,True,False,False,False
287,88774.38,31812.79,0.0,1074110.24,1162884.62,True,False,False,False
180,8186519.17,8186519.17,0.0,796550.54,8983069.72,True,False,False,False
37,598500.88,3671539.85,4270040.73,831014.24,232513.36,False,False,False,False
311,1195.48,341611.08,340415.6,0.0,0.0,False,False,True,False
163,493.01,5443.0,4949.99,0.0,0.0,False,False,True,False
684,1430050.84,1430050.84,0.0,0.0,1430050.84,True,False,False,False
692,10000000.0,12109967.47,2109967.47,0.0,0.0,False,False,False,True
19,12025.48,41888.31,29862.84,0.0,0.0,False,False,True,False
140,43152.94,272.0,43424.94,3281917.07,3238764.13,False,False,False,False
13,168683.09,13213090.25,13381773.34,542077.41,373394.32,False,False,False,False
307,161153.33,25880.0,0.0,0.0,161153.33,True,False,False,False
19,707305.45,0.0,0.0,2269297.86,2976603.31,False,False,False,True
228,346536.24,0.0,0.0,2800135.46,3146671.7,True,False,False,False
259,8274020.94,8274020.94,0.0,0.0,0.0,False,False,False,True
43,182934.2,21863.0,204797.2,2217034.02,2034099.83,False,False,False,False
46,94490.18,2626441.73,2720931.91,110169.92,15679.74,False,False,False,False
9,16075.6,17030.0,954.4,0.0,0.0,False,False,True,False
383,167907.12,167907.12,0.0,112544.38,280451.5,True,False,False,False
602,1976666.45,1976666.45,0.0,0.0,1976666.45,True,False,False,False
527,79323.25,79323.25,0.0,0.0,0.0,False,False,False,True
94,445257.43,445257.43,0.0,0.0,445257.43,True,False,False,False
375,5676.69,590199.93,584523.24,0.0,0.0,False,False,True,False
302,7618.42,796455.29,804073.71,19350.79,11732.36,False,False,False,False
215,9453680.72,9453680.72,0.0,0.0,0.0,False,False,False,True
215,9170.97,39960.0,30789.03,0.0,0.0,False,False,True,False
162,705990.71,0.0,0.0,5436771.6,6142762.31,False,False,False,True
203,13894.39,289946.02,276051.63,0.0,0.0,False,False,True,False
330,38749.56,6065.0,0.0,0.0,0.0,False,False,True,False
37,56947.66,17744.0,0.0,0.0,56947.66,True,False,False,False
175,47604.75,47604.75,0.0,0.0,47604.75,True,False,False,False
572,1351104.53,1351104.53,0.0,0.0,1351104.53,True,False,False,False
42,13107.31,975148.77,962041.46,0.0,0.0,False,False,True,False
211,31254.31,9588257.83,9619512.14,70211.65,38957.35,False,False,False,False
205,94097.86,0.0,0.0,3403827.81,3497925.67,True,False,False,False
687,69077.14,69077.14,0.0,110691.08,179768.22,True,False,False,False
380,6536.04,3053.0,0.0,0.0,0.0,False,False,True,False
251,88866.39,2420916.29,2509782.68,3101863.51,3012997.12,False,False,False,False
155,131912.33,3221.0,0.0,219479.66,351391.99,True,False,False,False
683,93483.23,93483.23,0.0,86882.3,180365.53,True,False,False,False
460,998086.61,998086.61,0.0,440777.77,1438864.38,True,False,False,False
253,168455.76,168455.76,0.0,468448.82,636904.58,True,False,False,False
321,35757.55,0.0,0.0,314711.95,350469.5,True,False,False,False
591,4863106.47,4863106.47,0.0,0.0,4863106.47,True,False,False,False
330,190365.25,101.0,190466.25,0.0,0.0,False,False,False,False
2,18627.02,18627.02,0.0,147251.58,165878.6,True,False,False,False
702,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
326,15489.66,22403.0,6913.34,0.0,0.0,False,False,True,False
549,29473.67,29473.67,0.0,32212.58,61686.25,True,False,False,False
321,24768.57,21573.0,0.0,0.0,0.0,False,False,True,False
160,141508.56,141508.56,0.0,0.0,0.0,False,False,False,True
504,1380940.73,1380940.73,0.0,185939.03,1566879.76,True,False,False,False
56,829885.13,829885.13,0.0,13276462.12,14106347.25,True,False,False,False
659,30179.11,0.0,0.0,0.0,0.0,False,False,True,False
37,213857.86,53567.0,267424.86,544703.74,330845.89,False,False,False,False
741,144945.34,144945.34,0.0,0.0,0.0,False,False,False,True
306,1108393.83,39707.0,0.0,0.0,1108393.83,False,False,False,True
129,1864022.05,1864022.05,0.0,1435908.91,3299930.96,True,False,False,False
551,759257.55,759257.55,0.0,0.0,0.0,False,False,False,True
705,989954.57,989954.57,0.0,861924.18,1851878.75,True,False,False,False
235,942718.6,0.0,0.0,1597045.7,2539764.3,False,False,False,True
608,4716307.48,4716307.48,0.0,0.0,4716307.48,True,False,False,False
294,21819.57,21819.57,0.0,333325.9,355145.48,True,False,False,False
